//              Time(s)       P[1](Prismatic:2)(mm) 
               0,00000       517,39500    
               0,02973       521,31700    
               0,05946       533,07800    
               0,08919       552,24000    
               0,11892       573,13200    
               0,14865       594,05700    
               0,17838       615,01700    
               0,20811       636,00800    
               0,23784       657,03100    
               0,26757       678,08500    
               0,29730       699,16900    
               0,32703       720,28200    
               0,35676       741,42334    
               0,38649       762,59200    
               0,41622       783,78800    
               0,44595       805,01000    
               0,47568       826,25700    
               0,50540       847,53000    
               0,53514       868,82600    
               0,56486       890,14600    
               0,59459       911,49000    
               0,62432       932,85500    
               0,65405       954,24300    
               0,68378       975,65200    
               0,71351       997,08100    
               0,74324       1018,53000   
               0,77297       1040,00000   
               0,80270       1061,49000   
               0,83243       1083,00000   
               0,86216       1104,53000   
               0,89189       1126,07000   
               0,92162       1147,63000   
               0,95135       1169,21000   
               0,98108       1190,81000   
               1,01081       1211,79000   
               1,04054       1226,21000   
               1,07027       1232,59000   
               1,10000       1230,94000   
               1,12973       1221,25000   
               1,15946       1203,53000   
               1,18919       1181,94000   
               1,21892       1160,36000   
               1,24865       1138,80000   
               1,27838       1117,26000   
               1,30811       1095,73000   
               1,33784       1074,22000   
               1,36757       1052,73000   
               1,39730       1031,26000   
               1,42703       1009,81000   
               1,45676       988,38400    
               1,48649       966,97400    
               1,51622       945,58600    
               1,54595       924,21900    
               1,57568       902,87400    
               1,60541       881,55200    
               1,63514       860,25300    
               1,66486       838,75000    
               1,69459       815,68900    
               1,72432       790,89800    
               1,75405       765,54364    
               1,78378       740,29000    
               1,81351       715,14100    
               1,84324       690,10300    
               1,87297       665,18200    
               1,90270       640,38000    
               1,93243       615,70500    
               1,96216       591,16100    
               1,99189       566,75400    
               2,02162       544,78300    
               2,05135       530,63900    
               2,08108       524,33252    
               2,11081       523,96700    
               2,14054       529,20400    
               2,17027       539,80700    
               2,20000       551,84500    
               2,22973       564,61100    
               2,25946       578,08844    
               2,28919       592,26532    
               2,31892       607,12700    
               2,34865       622,66000    
               2,37838       638,84900    
               2,40811       655,68100    
               2,43784       673,14000    
               2,46757       691,21400    
               2,49730       709,88700    
               2,52703       729,14500    
               2,55676       748,97500    
               2,58649       769,36300    
               2,61622       790,29400    
               2,64595       811,75700    
               2,67568       833,73600    
               2,70541       856,22000    
               2,73514       879,19500    
               2,76486       902,65000    
               2,79459       926,57100    
               2,82432       950,94700    
               2,85405       975,76700    
               2,88378       1001,02000   
               2,91351       1026,99000   
               2,94324       1052,38000   
               2,97297       1069,52000   
               3,00270       1077,33000   
               3,03243       1075,76000   
               3,06216       1064,27000   
               3,09189       1042,95000   
               3,12162       1018,37000   
               3,15135       994,13000    
               3,18108       970,31600    
               3,21081       946,94000    
               3,24054       924,01300    
               3,27027       901,54700    
               3,30000       879,55300    
               3,32973       858,04300    
               3,35946       837,02887    
               3,38919       816,52300    
               3,41892       796,53900    
               3,44865       777,08800    
               3,47838       758,18300    
               3,50811       739,83900    
               3,53784       722,06600    
               3,56757       704,88000    
               3,59730       688,29300    
               3,62703       672,31800    
               3,65676       656,96900    
               3,68649       642,26000    
               3,71622       628,20200    
               3,74595       614,81000    
               3,77568       602,09700    
               3,80541       590,07500    
               3,83514       578,75600    
               3,86486       568,12300    
               3,89459       556,61908    
               3,92432       543,05900    
               3,95405       531,49700    
               3,98378       527,52600    
               4,01351       532,45600    
               4,04324       546,45000    
               4,07297       569,12300    
               4,10270       597,59600    
               4,13243       626,59700    
               4,16216       655,94458    
               4,19189       685,62262    
               4,22162       715,46100    
               4,25135       745,01900    
               4,28108       774,27200    
               4,31081       803,63400    
               4,34054       833,21100    
               4,37027       862,99408    
               4,40000       892,97400    
               4,42973       923,14300    
               4,45946       953,49200    
               4,48919       984,01300    
               4,51892       1014,70000   
               4,54865       1045,54000   
               4,57838       1076,53000   
               4,60811       1107,67000   
               4,63784       1138,94000   
               4,66757       1170,34000   
               4,69730       1201,86000   
               4,72703       1233,50000   
               4,75676       1265,26000   
               4,78649       1297,12000   
               4,81622       1328,32000   
               4,84595       1355,02000   
               4,87568       1373,57000   
               4,90541       1379,76000   
               4,93514       1375,28000   
               4,96486       1360,38000   
               4,99459       1335,43000   
               5,02432       1303,44000   
               5,05405       1270,75000   
               5,08378       1238,30000   
               5,11351       1206,09000   
               5,14324       1174,15000   
               5,17297       1142,47000   
               5,20270       1111,06000   
               5,23243       1079,50000   
               5,26216       1047,46000   
               5,29189       1015,16000   
               5,32162       983,13300    
               5,35135       951,42450    
               5,38108       919,97467    
               5,41081       888,03200    
               5,44054       855,41100    
               5,47027       822,11900    
               5,50000       788,15000    
               5,52973       753,72800    
               5,55946       719,62900    
               5,58919       685,93100    
               5,61892       652,65400    
               5,64865       619,81500    
               5,67838       587,59100    
               5,70811       556,05000    
               5,73784       525,06300    
               5,76757       494,60200    
               5,79730       466,37800    
               5,82703       446,93800    
               5,85676       436,99500    
               5,88649       436,36300    
               5,91622       445,04425    
               5,94595       462,44400    
               5,97568       482,23400    
               6,00541       502,68500    
               6,03514       523,78833    
               6,06486       545,53400    
               6,09459       567,91100    
               6,12432       590,91100    
               6,15405       614,52356    
               6,18378       638,73761    
               6,21351       663,54300    
               6,24324       688,93100    
               6,27297       714,89000    
               6,30270       741,40900    
               6,33243       768,48000    
               6,36216       796,09100    
               6,39189       824,23300    
               6,42162       852,92700    
               6,45135       882,43200    
               6,48108       912,74231    
               6,51081       943,65800    
               6,54054       973,70800    
               6,57027       1002,27000   
               6,60000       1029,25000   
               6,62973       1053,02000   
               6,65946       1072,99000   
               6,68919       1089,34000   
               6,71892       1102,07000   
               6,74865       1105,45000   
               6,77838       1098,48000   
               6,80811       1083,05000   
               6,83784       1059,75000   
               6,86757       1028,55000   
               6,89730       994,19900    
               6,92703       960,15500    
               6,95676       926,43512    
               6,98649       893,05600    
               7,01622       860,03400    
               7,04595       827,38600    
               7,07568       795,13000    
               7,10541       763,28400    
               7,13514       731,86700    
               7,16487       700,89978    
               7,19459       670,40200    
               7,22432       640,39500    
               7,25405       610,90000    
               7,28378       581,94100    
               7,31351       553,54100    
               7,34324       525,72400    
               7,37297       498,51400    
               7,40270       471,93700    
               7,43243       446,01900    
               7,46216       420,41200    
               7,49189       395,44200    
               7,52162       374,54800    
               7,55135       359,05500    
               7,58108       349,45600    
               7,61081       345,56800    
               7,64054       344,57100    
               7,67027       344,02600    
               7,70000       344,04600    
               7,72973       344,72000    
               7,75946       345,76900    
               7,78919       347,16400    
               7,81892       348,90400    
               7,84865       350,99100    
               7,87838       353,88400    
               7,90811       358,11800    
               7,93784       363,67800    
               7,96757       370,56400    
               7,99730       378,75882    
               8,02703       387,57782    
               8,05676       396,72900    
               8,08649       406,20900    
               8,11622       416,01500    
               8,14595       426,14500    
               8,17568       436,59400    
               8,20541       447,36000    
               8,23514       458,43900    
               8,26486       469,82900    
               8,29459       481,52400    
               8,32432       493,52300    
               8,35405       505,82100    
               8,38378       518,41400    
               8,41351       531,29900    
               8,44324       544,47300    
               8,47297       557,91500    
               8,50270       569,80900    
               8,53243       578,77240    
               8,56216       584,69400    
               8,59189       587,54700    
               8,62162       587,39400    
               8,65135       584,38200    
               8,68108       580,29800    
               8,71081       576,52300    
               8,74054       573,05400    
               8,77027       569,88400    
               8,80000       567,00700    
               8,82973       564,41800    
               8,85946       562,11200    
               8,88919       560,08200    
               8,91892       557,93500    
               8,94865       555,24100    
               8,97838       552,01000    
               9,00811       548,25700    
               9,03784       544,03000    
               9,06757       539,89700    
               9,09730       536,07700    
               9,12703       532,57200    
               9,15676       529,38200    
               9,18649       526,50800    
               9,21622       523,95282    
               9,24595       521,71600    
               9,27568       519,79800    
               9,30541       518,20000    
               9,33514       516,92300    
               9,36487       515,96800    
               9,39459       515,33300    
               9,42432       515,07300    
               9,45405       515,42900    
               9,48378       516,26900    
               9,51351       517,49000    
               9,54324       519,09100    
               9,57297       521,17334    
               9,60270       523,88900    
               9,63243       527,00600    
               9,66216       530,44600    
               9,69189       534,20100    
               9,72162       538,26700    
               9,75135       542,63600    
               9,78108       547,30400    
               9,81081       552,26200    
               9,84054       557,50600    
               9,87027       563,02800    
               9,90000       568,82300    
               9,92973       574,88300    
               9,95946       581,20200    
               9,98919       587,77400    
               10,01890      594,59200    
               10,04860      601,65033    
               10,07840      608,94200    
               10,10810      616,46100    
               10,13780      624,20000    
               10,16760      632,15500    
               10,19730      640,31842    
               10,22700      648,68457    
               10,25680      657,24800    
               10,28650      666,00200    
               10,31620      674,94200    
               10,34590      683,91400    
               10,37570      691,04700    
               10,40540      694,33600    
               10,43510      694,30000    
               10,46490      692,28900    
               10,49460      690,23300    
               10,52430      688,17500    
               10,55410      686,11500    
               10,58380      684,05400    
               10,61350      681,99100    
               10,64320      679,92804    
               10,67300      677,86438    
               10,70270      675,80100    
               10,73240      673,73800    
               10,76220      671,67600    
               10,79190      669,61600    
               10,82160      667,55700    
               10,85140      665,50100    
               10,88110      663,44700    
               10,91081      661,39700    
               10,94054      659,35000    
               10,97027      657,30800    
               11,00000      655,27002    
