//              Time(s)       P[1](Prismatic:1)(mm) 
               0,00000       517,84600    
               0,02973       521,76700    
               0,05946       533,52500    
               0,08919       552,68300    
               0,11892       573,57000    
               0,14865       594,49100    
               0,17838       615,44600    
               0,20811       636,43300    
               0,23784       657,45200    
               0,26757       678,50100    
               0,29730       699,58100    
               0,32703       720,69000    
               0,35676       741,82700    
               0,38649       762,99200    
               0,41622       784,18400    
               0,44595       805,40200    
               0,47568       826,64600    
               0,50540       847,91500    
               0,53514       869,20752    
               0,56486       890,52400    
               0,59459       911,86400    
               0,62432       933,22600    
               0,65405       954,61000    
               0,68378       976,01600    
               0,71351       997,44200    
               0,74324       1018,89000   
               0,77297       1040,36000   
               0,80270       1061,84000   
               0,83243       1083,35000   
               0,86216       1104,87000   
               0,89189       1126,41000   
               0,92162       1147,97000   
               0,95135       1169,55000   
               0,98108       1191,14000   
               1,01081       1212,12000   
               1,04054       1226,53000   
               1,07027       1232,92000   
               1,10000       1231,26000   
               1,12973       1221,58000   
               1,15946       1203,86000   
               1,18919       1182,27000   
               1,21892       1160,69000   
               1,24865       1139,14000   
               1,27838       1117,59000   
               1,30811       1096,07000   
               1,33784       1074,57000   
               1,36757       1053,08000   
               1,39730       1031,61000   
               1,42703       1010,16000   
               1,45676       988,73600    
               1,48649       967,32900    
               1,51622       945,94300    
               1,54595       924,57900    
               1,57568       903,23700    
               1,60541       881,91700    
               1,63514       860,62100    
               1,66486       839,11400    
               1,69459       815,99000    
               1,72432       791,04400    
               1,75405       765,45400    
               1,78378       739,90900    
               1,81351       714,41200    
               1,84324       688,96700    
               1,87297       663,57700    
               1,90270       638,24600    
               1,93243       612,97900    
               1,96216       587,77700    
               1,99189       562,64700    
               2,02162       539,89093    
               2,05135       524,91400    
               2,08108       517,90500    
               2,11081       518,73114    
               2,14054       527,51355    
               2,17027       543,81800    
               2,20000       561,94220    
               2,22973       580,66100    
               2,25946       599,95900    
               2,28919       619,82200    
               2,31892       640,23500    
               2,34865       661,18500    
               2,37838       682,65700    
               2,40811       704,63800    
               2,43784       727,11400    
               2,46757       750,07300    
               2,49730       773,50200    
               2,52703       797,38855    
               2,55676       821,72100    
               2,58649       846,48700    
               2,61622       871,67600    
               2,64595       897,27600    
               2,67568       923,27900    
               2,70541       949,67200    
               2,73514       976,44700    
               2,76486       1003,59000   
               2,79459       1031,10000   
               2,82432       1058,96000   
               2,85405       1087,17000   
               2,88378       1115,72000   
               2,91351       1145,06000   
               2,94324       1173,79000   
               2,97297       1193,35000   
               3,00270       1202,73000   
               3,03243       1201,87000   
               3,06216       1189,95000   
               3,09189       1166,76000   
               3,12162       1139,05000   
               3,15135       1111,52000   
               3,18108       1084,32000   
               3,21081       1057,45000   
               3,24054       1030,94000   
               3,27027       1004,78000   
               3,30000       978,98200    
               3,32973       953,55900    
               3,35946       928,52000    
               3,38919       903,87262    
               3,41892       879,62793    
               3,44865       855,79600    
               3,47838       832,38800    
               3,50811       809,41300    
               3,53784       786,88500    
               3,56757       764,81366    
