//              Time(s)       P[1](Prismatic:3)(mm) 
               0,00000       517,39500    
               0,02973       521,30500    
               0,05946       533,05500    
               0,08919       552,20600    
               0,11892       573,08600    
               0,14865       594,00000    
               0,17838       614,94700    
               0,20811       635,92700    
               0,23784       656,93900    
               0,26757       677,98100    
               0,29730       699,05304    
               0,32703       720,15400    
               0,35676       741,28400    
               0,38649       762,44100    
               0,41622       783,62500    
               0,44595       804,83500    
               0,47568       826,07100    
               0,50540       847,33100    
               0,53514       868,61600    
               0,56486       889,92400    
               0,59459       911,25500    
               0,62432       932,60900    
               0,65405       953,98400    
               0,68378       975,38100    
               0,71351       996,79900    
               0,74324       1018,24000   
               0,77297       1039,70000   
               0,80270       1061,17000   
               0,83243       1082,67000   
               0,86216       1104,18000   
               0,89189       1125,72000   
               0,92162       1147,27000   
               0,95135       1168,83000   
               0,98108       1190,42000   
               1,01081       1211,39000   
               1,04054       1225,79000   
               1,07027       1232,16000   
               1,10000       1230,50000   
               1,12973       1220,80000   
               1,15946       1203,07000   
               1,18919       1181,46000   
               1,21892       1159,88000   
               1,24865       1138,30000   
               1,27838       1116,75000   
               1,30811       1095,21000   
               1,33784       1073,69000   
               1,36757       1052,19000   
               1,39730       1030,71000   
               1,42703       1009,25000   
               1,45676       987,80800    
               1,48649       966,38700    
               1,51622       944,98700    
               1,54595       923,60900    
               1,57568       902,25300    
               1,60541       880,91900    
               1,63514       859,60900    
               1,66486       838,39900    
               1,69459       817,74400    
               1,72432       797,71000    
               1,75405       777,91200    
               1,78378       758,12700    
               1,81351       738,35300    
               1,84324       718,58700    
               1,87297       698,82800    
               1,90270       679,07300    
               1,93243       659,31958    
               1,96216       639,56700    
               1,99189       619,81200    
               2,02162       602,36400    
               2,05135       592,64700    
               2,08108       590,59100    
               2,11081       593,28300    
               2,14054       600,18300    
               2,17027       611,21700    
               2,20000       623,44700    
               2,22973       636,45200    
               2,25946       650,21800    
               2,28919       664,73400    
               2,31892       679,98600    
               2,34865       695,96100    
               2,37838       712,64500    
               2,40811       730,02400    
               2,43784       748,08400    
               2,46757       766,81000    
               2,49730       786,18600    
               2,52703       806,19900    
               2,55676       826,83300    
               2,58649       848,07300    
               2,61622       869,90400    
               2,64595       892,31000    
               2,67568       915,27700    
               2,70541       938,79000    
               2,73514       962,83300    
               2,76486       987,39300    
               2,79459       1012,46000   
               2,82432       1038,00000   
               2,85405       1064,03000   
               2,88378       1090,51000   
               2,91351       1117,39000   
               2,94324       1142,83000   
               2,97297       1159,34000   
               3,00270       1165,75000   
               3,03243       1161,96000   
               3,06216       1148,07000   
               3,09189       1124,75000   
               3,12162       1098,67000   
               3,15135       1072,98000   
               3,18108       1047,76000   
               3,21081       1022,99000   
               3,24054       998,71600    
               3,27027       974,93300    
               3,30000       951,66000    
               3,32973       928,90900    
               3,35946       906,69635    
               3,38919       885,03400    
               3,41892       863,93700    
               3,44865       843,41900    
               3,47838       823,49469    
               3,50811       804,17700    
               3,53784       785,48100    
               3,56757       767,41925    
               3,59730       750,00600    
               3,62703       733,25500    
               3,65676       717,17900    
               3,68649       701,79200    
               3,71622       687,10500    
               3,74595       673,13100    
               3,77568       659,88100    
               3,80541       647,36800    
               3,83514       635,60100    
               3,86486       624,54200    
               3,89459       611,70500    
               3,92432       595,35400    
               3,95405       579,50100    
               3,98378       569,62000    
               4,01351       566,95600    
               4,04324       571,69200    
               4,07297       584,45500    
               4,10270       603,03000    
               4,13243       622,12100    
               4,16216       641,55800    
               4,19189       661,33800    
               4,22162       681,29700    
               4,25135       701,01600    
               4,28108       720,51300    
               4,31081       740,22200    
               4,34054       760,25200    
               4,37027       780,59800    
               4,40000       801,25600    
               4,42973       822,21800    
               4,45946       843,47998    
               4,48919       865,03600    
               4,51892       886,88200    
               4,54865       909,01100    
               4,57838       931,42000    
               4,60811       954,10200    
               4,63784       977,05300    
               4,66757       1000,27000   
               4,69730       1023,74000   
               4,72703       1047,47000   
               4,75676       1071,45000   
               4,78649       1095,68000   
               4,81622       1119,51000   
               4,84595       1139,71000   
               4,87568       1152,57000   
               4,90541       1153,72000   
               4,93514       1144,98000   
               4,96486       1126,61000   
               4,99459       1098,85000   
               5,02432       1064,06000   
               5,05405       1028,58000   
               5,08378       993,40200    
               5,11351       958,52710    
               5,14324       923,96900    
               5,17297       889,74000    
               5,20270       855,84900    
               5,23243       821,98900    
               5,26216       787,94500    
               5,29189       753,88700    
               5,32162       720,20900    
               5,35135       686,94300    
               5,38108       654,16000    
               5,41081       622,48300    
               5,44054       592,09000    
               5,47027       563,01600    
               5,50000       535,31604    
               5,52973       508,86800    
               5,55946       483,08100    
               5,58919       457,92400    
               5,61892       433,41800    
               5,64865       409,58300    
               5,67838       386,69000    
               5,70811       364,91800    
               5,73784       344,14500    
               5,76757       324,35400    
               5,79730       307,27000    
               5,82703       299,41300    
               5,85676       301,33200    
               5,88649       312,59800    
               5,91622       333,10800    
               5,94595       362,17600    
               5,97568       393,50200    
               6,00541       425,36000    
               6,03514       457,72000    
               6,06486       490,55300    
               6,09459       523,83300    
               6,12432       557,53300    
               6,15405       591,63000    
               6,18378       626,09900    
               6,21351       660,91900    
               6,24324       696,06720    
               6,27297       731,52500    
               6,30270       767,27200    
               6,33243       803,29100    
               6,36216       839,56400    
               6,39189       876,07500    
               6,42162       912,82100    
               6,45135       949,90800    
               6,48108       987,35600    
               6,51081       1024,94000   
               6,54054       1060,11000   
               6,57027       1092,09000   
               6,60000       1121,25000   
               6,62973       1146,33000   
               6,65946       1166,83000   
               6,68919       1182,99000   
               6,71892       1195,63000   
               6,74865       1199,40000   
               6,77838       1193,32000   
               6,80811       1179,16000   
               6,83784       1157,45000   
               6,86757       1128,12000   
               6,89730       1095,79000   
               6,92703       1063,83000   
               6,95676       1032,25000   
               6,98649       1001,06000   
               7,01622       970,26900    
               7,04595       939,88562    
               7,07568       909,91900    
               7,10541       880,37900    
               7,13514       851,27300    
               7,16487       822,61300    
               7,19459       794,40800    
               7,22432       766,66900    
               7,25405       739,40600    
               7,28378       712,62970    
               7,31351       686,35200    
               7,34324       660,58300    
               7,37297       635,33600    
               7,40270       610,62146    
               7,43243       586,45300    
               7,46216       563,02478    
               7,49189       542,06700    
               7,52162       526,99100    
               7,55135       517,60700    
               7,58108       513,96800    
               7,61081       515,91300    
               7,64054       520,62600    
               7,67027       525,67300    
               7,70000       531,18300    
               7,72973       537,26600    
               7,75946       543,68100    
               7,78919       550,40200    
               7,81892       557,42700    
               7,84865       564,75400    
               7,87838       571,85000    
               7,90811       578,09200    
               7,93784       583,48400    
               7,96757       588,02400    
               7,99730       591,73200    
               8,02703       595,39700    
               8,05676       599,34900    
               8,08649       603,58700    
               8,11622       608,10800    
               8,14595       612,91000    
               8,17568       617,99200    
               8,20541       623,35100    
               8,23514       628,98600    
               8,26486       634,89300    
               8,29459       641,07074    
               8,32432       647,51700    
               8,35405       654,22900    
               8,38378       661,20400    
               8,41351       668,44000    
               8,44324       675,93500    
               8,47297       683,67100    
               8,50270       689,81500    
               8,53243       692,97100    
               8,56216       693,01600    
               8,59189       689,91500    
               8,62162       683,71300    
               8,65135       674,55011    
               8,68108       664,23500    
               8,71081       654,18400    
               8,74054       644,40564    
               8,77027       634,90700    
               8,80000       625,69600    
               8,82973       616,78064    
               8,85946       608,16800    
               8,88919       599,86500    
               8,91892       591,53894    
               8,94865       582,81200    
               8,97838       573,67800    
               9,00811       564,12700    
               9,03784       554,17200    
               9,06757       544,31600    
               9,09730       534,76100    
               9,12703       525,51200    
               9,15676       516,57100    
               9,18649       507,94000    
               9,21622       499,62381    
               9,24595       491,62300    
               9,27568       483,94200    
               9,30541       476,58200    
               9,33514       469,54500    
               9,36487       462,83316    
               9,39459       456,44900    
               9,42432       450,43900    
               9,45405       444,99200    
               9,48378       439,95000    
               9,51351       435,19600    
               9,54324       430,72290    
               9,57297       426,63500    
               9,60270       423,10500    
               9,63243       419,97700    
               9,66216       417,19870    
               9,69189       414,77832    
               9,72162       412,72500    
               9,75135       411,04600    
               9,78108       409,74900    
               9,81081       408,84300    
               9,84054       408,33600    
               9,87027       408,23300    
               9,90000       408,54200    
               9,92973       409,26900    
               9,95946       410,42100    
               9,98919       412,00300    
               10,01890      414,02000    
               10,04860      416,47800    
               10,07840      419,38150    
               10,10810      422,73400    
               10,13780      426,53900    
               10,16760      430,79900    
               10,19730      435,51900    
               10,22700      440,69900    
               10,25680      446,34200    
               10,28650      452,44800    
               10,31620      459,01944    
               10,34590      466,18000    
               10,37570      473,29400    
               10,40540      478,16400    
               10,43510      480,00400    
               10,46490      479,65400    
               10,49460      479,30000    
               10,52430      478,98900    
               10,55410      478,72113    
