//              Time(s)       P[1](Prismatic:3)(mm) 
               0,00000       582,26200    
               0,03000       581,50500    
               0,06000       579,28600    
               0,09000       575,48900    
               0,12000       570,72699    
               0,15000       566,28800    
               0,18000       562,17400    
               0,21000       558,38916    
               0,24000       554,93600    
               0,27000       551,81700    
               0,30000       549,03600    
               0,33000       546,59400    
               0,36000       544,49300    
               0,39000       542,73700    
               0,42000       541,32700    
               0,45000       540,26400    
               0,48000       539,55100    
               0,51000       539,18866    
               0,54000       539,17900    
               0,57000       541,31000    
               0,60000       541,76300    
               0,63000       542,57200    
               0,66000       543,73700    
               0,69000       545,25600    
               0,72000       547,12800    
               0,75000       549,35400    
               0,78000       551,93300    
               0,81000       554,86200    
               0,84000       558,14300    
               0,87000       561,77600    
               0,90000       565,76400    
               0,93000       570,10600    
               0,96000       574,80500    
               0,99000       579,86100    
               1,02000       585,27655    
               1,05000       591,05300    
               1,08000       597,19300    
               1,11000       603,69800    
               1,14000       610,57135    
               1,17000       617,81600    
               1,20000       625,43400    
               1,23000       633,43000    
               1,26000       641,80700    
               1,29000       650,56800    
               1,32000       659,71700    
               1,35000       669,25900    
               1,38000       679,19700    
               1,41000       689,53600    
               1,44000       700,28100    
               1,47000       711,43600    
               1,50000       723,00500    
