//              Time(s)       P[1](Prismatic:4)(mm) 
               0,00000       305,96900    
               0,02973       309,87900    
               0,05946       321,62600    
               0,08919       340,77200    
               0,11892       361,64700    
               0,14865       382,55600    
               0,17838       403,49900    
               0,20811       424,47400    
               0,23784       445,48100    
               0,26757       466,51900    
               0,29730       487,58700    
               0,32703       508,68400    
               0,35676       529,80896    
               0,38649       550,96200    
               0,41622       572,14200    
               0,44595       593,34800    
               0,47568       614,57900    
               0,50540       635,83600    
               0,53514       657,11700    
               0,56486       678,42100    
               0,59459       699,74900    
               0,62432       721,09900    
               0,65405       742,47052    
               0,68378       763,86400    
               0,71351       785,27800    
               0,74324       806,71300    
               0,77297       828,16700    
               0,80270       849,64100    
               0,83243       871,13400    
               0,86216       892,64600    
               0,89189       914,17500    
               0,92162       935,72229    
               0,95135       957,28700    
               0,98108       978,86800    
               1,01081       999,83200    
               1,04054       1014,24000   
               1,07027       1020,61000   
               1,10000       1018,94000   
               1,12973       1009,24000   
               1,15946       991,52000    
               1,18919       969,91800    
               1,21892       948,33200    
               1,24865       926,76400    
               1,27838       905,21300    
               1,30811       883,68000    
               1,33784       862,16500    
               1,36757       840,66900    
               1,39730       819,19200    
               1,42703       797,73500    
               1,45676       776,29700    
               1,48649       754,88100    
               1,51622       733,48600    
               1,54595       712,11200    
               1,57568       690,76100    
               1,60541       669,43200    
               1,63514       648,12700    
               1,66486       626,89300    
               1,69459       606,02100    
               1,72432       585,57200    
               1,75405       565,32300    
               1,78378       545,13200    
               1,81351       524,99700    
               1,84324       504,91800    
               1,87297       484,89300    
               1,90270       464,92300    
               1,93243       445,00600    
               1,96216       425,14100    
               1,99189       405,32900    
               2,02162       387,88000    
               2,05135       378,22800    
               2,08108       376,90600    
               2,11081       387,36800    
               2,14054       410,62000    
               2,17027       445,73600    
               2,20000       483,37300    
               2,22973       521,27100    
               2,25946       559,41800    
               2,28919       597,80400    
               2,31892       636,41864    
               2,34865       675,25100    
               2,37838       714,29100    
               2,40811       753,53100    
               2,43784       792,96100    
               2,46757       832,57300    
               2,49730       872,35800    
               2,52703       912,31000    
               2,55676       952,42000    
               2,58649       992,68100    
               2,61622       1033,09000   
               2,64595       1073,63000   
               2,67568       1114,31000   
               2,70541       1155,11000   
               2,73514       1196,03000   
               2,76486       1237,06000   
               2,79459       1278,20000   
               2,82432       1319,45000   
