//              Time(s)       P[1](Prismatic:1)(mm) 
               0,00000       1168,33000   
               0,03000       1166,11000   
               0,06000       1159,47000   
               0,09000       1148,81000   
               0,12000       1136,72000   
               0,15000       1124,88000   
               0,18000       1113,30000   
               0,21000       1101,97000   
               0,24000       1090,91000   
               0,27000       1080,11000   
               0,30000       1069,57000   
               0,33000       1059,31000   
               0,36000       1049,31000   
               0,39000       1039,59000   
               0,42000       1030,14000   
               0,45000       1020,97000   
               0,48000       1012,08000   
               0,51000       1003,47000   
               0,54000       995,14900    
               0,57000       990,81400    
               0,60000       982,87100    
               0,63000       975,22300    
               0,66000       967,87000    
               0,69000       960,81100    
               0,72000       954,04657    
               0,75000       947,57800    
               0,78000       941,40700    
               0,81000       935,53700    
               0,84000       929,95575    
               0,87000       924,66510    
               0,90000       919,67100    
               0,93000       914,97644    
               0,96000       910,58300    
               0,99000       906,49400    
               1,02000       902,71000    
               1,05000       899,23600    
               1,08000       896,07300    
               1,11000       893,22600    
               1,14000       890,69700    
               1,17000       888,49000    
               1,20000       886,61000    
               1,23000       885,06100    
               1,26000       883,84700    
               1,29000       882,97300    
               1,32000       882,44400    
               1,35000       882,26593    
               1,38000       882,44400    
               1,41000       882,98400    
               1,44000       883,89100    
               1,47000       885,17300    
               1,50000       886,83500    
