//              Time(s)       P[1](Prismatic:6)(mm) 
               0,00000       662,42600    
               0,62500       656,85600    
               1,25000       649,34900    
               1,87500       639,95700    
               2,50000       628,74500    
               3,12500       615,78900    
               3,75000       601,18100    
               4,37500       585,02655    
               5,00000       567,44400    
               5,62500       548,56400    
               6,25000       528,53500    
               6,87500       507,51300    
               7,50000       485,67100    
               8,12500       463,19400    
               8,75000       440,27832    
               9,37500       417,13200    
               10,00000      393,97300    
               10,62500      371,02800    
               11,25000      348,53200    
               11,87500      326,72400    
               12,50000      305,84400    
               13,12500      286,13300    
               13,75000      267,82800    
               14,37500      251,15600    
               15,00000      236,33000    
               15,62500      223,54800    
               16,25000      212,98600    
               16,87500      204,78900    
               17,50000      199,07600    
               18,12500      195,93000    
               18,75000      195,39600    
               19,37500      197,48204    
               20,00000      202,15800    
               20,62500      209,35500    
               21,25000      218,97100    
               21,87500      230,86900    
               22,50000      244,88500    
               23,12500      260,83000    
               23,75000      278,49765    
               24,37500      297,66400    
               25,00000      318,09600    
               25,62500      339,55600    
               26,25000      361,80100    
               26,87500      384,59200    
               27,50000      407,69100    
               28,12500      430,87000    
               28,75000      453,90500    
               29,37500      476,58500    
               30,00000      498,70900    
               30,62500      520,08600    
               31,25000      540,53900    
               31,87500      559,90500    
               32,50000      578,03300    
               33,12500      594,78400    
               33,75000      610,03500    
               34,37500      623,67500    
               35,00000      635,60800    
               35,62500      645,75000    
               36,25000      654,03000    
               36,87500      660,39400    
               37,50000      664,79800    
               38,12500      667,21300    
               38,75000      667,62200    
               39,37500      666,02300    
               40,00000      662,42600    
               40,62500      662,42600    
               41,25000      662,42600    
               41,87500      662,42600    
               42,50000      662,42600    
               43,12500      662,42600    
               43,75000      662,42600    
               44,37500      662,42600    
               45,00000      662,42600    
               45,62500      662,42600    
               46,25000      662,42600    
               46,87500      662,42600    
               47,50000      662,42600    
               48,12500      662,42600    
               48,75000      662,42600    
               49,37500      662,42600    
               50,00000      662,42600    
               50,62500      662,42600    
               51,25000      662,42600    
               51,87500      662,42600    
               52,50000      662,42600    
               53,12500      662,42600    
               53,75000      662,42600    
               54,37500      662,42600    
               55,00000      662,42600    
               55,62500      662,42600    
               56,25000      662,42600    
               56,87500      662,42600    
               57,50000      662,42600    
               58,12500      662,42600    
               58,75000      662,42600    
               59,37500      662,42600    
               60,00000      662,42600    
