//              Time(s)       P[1](Prismatic:5)(mm) 
               0,00000       202,15800    
               0,62500       197,48204    
               1,25000       195,39600    
               1,87500       195,93000    
               2,50000       199,07600    
               3,12500       204,78900    
               3,75000       212,98600    
               4,37500       223,54800    
               5,00000       236,33000    
               5,62500       251,15600    
               6,25000       267,82800    
               6,87500       286,13300    
               7,50000       305,84400    
               8,12500       326,72400    
               8,75000       348,53200    
               9,37500       371,02800    
               10,00000      393,97300    
               10,62500      417,13200    
               11,25000      440,27832    
               11,87500      463,19400    
               12,50000      485,67100    
               13,12500      507,51300    
               13,75000      528,53500    
               14,37500      548,56400    
               15,00000      567,44400    
               15,62500      585,02655    
               16,25000      601,18100    
               16,87500      615,78900    
               17,50000      628,74500    
               18,12500      639,95700    
               18,75000      649,34900    
               19,37500      656,85600    
               20,00000      662,42600    
               20,62500      666,02300    
               21,25000      667,62200    
               21,87500      667,21300    
               22,50000      664,79800    
               23,12500      660,39400    
               23,75000      654,03000    
               24,37500      645,75000    
               25,00000      635,60800    
               25,62500      623,67500    
               26,25000      610,03500    
               26,87500      594,78400    
               27,50000      578,03300    
               28,12500      559,90500    
               28,75000      540,53900    
               29,37500      520,08600    
               30,00000      498,70900    
               30,62500      476,58500    
               31,25000      453,90500    
               31,87500      430,87000    
               32,50000      407,69100    
               33,12500      384,59200    
               33,75000      361,80100    
               34,37500      339,55600    
               35,00000      318,09600    
               35,62500      297,66400    
               36,25000      278,49765    
               36,87500      260,83000    
               37,50000      244,88500    
               38,12500      230,86900    
               38,75000      218,97100    
               39,37500      209,35500    
               40,00000      202,15800    
               40,62500      202,15800    
               41,25000      202,15800    
               41,87500      202,15800    
               42,50000      202,15800    
               43,12500      202,15800    
               43,75000      202,15800    
               44,37500      202,15800    
               45,00000      202,15800    
               45,62500      202,15800    
               46,25000      202,15800    
               46,87500      202,15800    
               47,50000      202,15800    
               48,12500      202,15800    
               48,75000      202,15800    
               49,37500      202,15800    
               50,00000      202,15800    
               50,62500      202,15800    
               51,25000      202,15800    
               51,87500      202,15800    
               52,50000      202,15800    
               53,12500      202,15800    
               53,75000      202,15800    
               54,37500      202,15800    
               55,00000      202,15800    
               55,62500      202,15800    
               56,25000      202,15800    
               56,87500      202,15800    
               57,50000      202,15800    
               58,12500      202,15800    
               58,75000      202,15800    
               59,37500      202,15800    
               60,00000      202,15800    
