//              Time(s)       P[1](Prismatic:3)(mm) 
               0,00000       376,94900    
               0,62500       399,97200    
               1,25000       423,14900    
               1,87500       446,25600    
               2,50000       469,07700    
               3,12500       491,40799    
               3,75000       513,05400    
               4,37500       533,83400    
               5,00000       553,58100    
               5,62500       572,13678    
               6,25000       589,36100    
               6,87500       605,12500    
               7,50000       619,31400    
               8,12500       631,82550    
               8,75000       642,57300    
               9,37500       651,48100    
               10,00000      658,48900    
               10,62500      663,55011    
               11,25000      666,63000    
               11,87500      667,70874    
               12,50000      666,77800    
               13,12500      663,84552    
               13,75000      658,93000    
               14,37500      652,06400    
               15,00000      643,29400    
               15,62500      632,68000    
               16,25000      620,29600    
               16,87500      606,22800    
               17,50000      590,57600    
               18,12500      573,45500    
               18,75000      554,99300    
               19,37500      535,32900    
               20,00000      514,62000    
               20,62500      493,03200    
               21,25000      470,74500    
               21,87500      447,95300    
               22,50000      424,85968    
               23,12500      401,68000    
               23,75000      378,63800    
               24,37500      355,96600    
               25,00000      333,90200    
               25,62500      312,68600    
               26,25000      292,55900    
               26,87500      273,76000    
               27,50000      256,51800    
               28,12500      241,05400    
               28,75000      227,57100    
               29,37500      216,25000    
               30,00000      207,25000    
               30,62500      200,69900    
               31,25000      196,69000    
               31,87500      195,28200    
               32,50000      196,49700    
               33,12500      200,31500    
               33,75000      206,68200    
               34,37500      215,50500    
               35,00000      226,65892    
               35,62500      239,98900    
               36,25000      255,31300    
               36,87500      272,43100    
               37,50000      291,12300    
               38,12500      311,16000    
               38,75000      332,30400    
               39,37500      354,31369    
               40,00000      376,94900    
               40,62500      376,94900    
               41,25000      376,94900    
               41,87500      376,94900    
               42,50000      376,94900    
               43,12500      376,94900    
               43,75000      376,94900    
               44,37500      376,94900    
               45,00000      376,94900    
               45,62500      376,94900    
               46,25000      376,94900    
               46,87500      376,94900    
               47,50000      376,94900    
               48,12500      376,94900    
               48,75000      376,94900    
               49,37500      376,94900    
               50,00000      376,94900    
               50,62500      376,94900    
               51,25000      376,94900    
               51,87500      376,94900    
               52,50000      376,94900    
               53,12500      376,94900    
               53,75000      376,94900    
               54,37500      376,94900    
               55,00000      376,94900    
               55,62500      376,94900    
               56,25000      376,94900    
               56,87500      376,94900    
               57,50000      376,94900    
               58,12500      376,94900    
               58,75000      376,94900    
               59,37500      376,94900    
               60,00000      376,94900    
